date,Usage_kWh,Lagging_Current_Reactive_Power_kVarh,Leading_Current_Reactive_Power_kVarh,CO2,Lagging_Current_Power_Factor,Leading_Current_Power_Factor,NSM,WeekStatus,Day_of_week,month,time_of_day,machine_downtime,Usage_kWh_categorical,year,day
2018-04-27 16:45:00,104.47,50.87,0.0,0.05,89.91,100.0,60300,Weekday,Friday,4,Afternoon,Uptime,High,2018,27
2018-04-27 17:15:00,40.03,8.64,0.0,0.02,97.75,100.0,62100,Weekday,Friday,4,Afternoon,Uptime,High,2018,27
2018-04-28 08:30:00,34.45,30.38,0.0,0.02,75.0,100.0,30600,Weekend,Saturday,4,Morning,Uptime,High,2018,28
2018-04-28 09:45:00,63.22,3.35,1.69,0.03,99.86,99.96,35100,Weekend,Saturday,4,Morning,Uptime,High,2018,28
2018-04-28 15:15:00,32.83,0.0,6.19,0.02,100.0,98.27,54900,Weekend,Saturday,4,Afternoon,Downtime,High,2018,28
2018-04-29 04:45:00,2.59,3.6,0.0,0.0,58.4,100.0,17100,Weekend,Sunday,4,Night,Uptime,Low,2018,29
2018-04-29 07:15:00,2.88,3.82,0.0,0.0,60.2,100.0,26100,Weekend,Sunday,4,Morning,Uptime,Low,2018,29
2018-04-29 10:30:00,3.56,0.0,18.86,0.0,100.0,18.55,37800,Weekend,Sunday,4,Morning,Downtime,Low,2018,29
2018-04-29 15:15:00,3.17,0.0,16.34,0.0,100.0,19.05,54900,Weekend,Sunday,4,Afternoon,Downtime,Low,2018,29
2018-04-29 19:15:00,3.06,0.0,16.74,0.0,100.0,17.98,69300,Weekend,Sunday,4,Evening,Downtime,Low,2018,29
2018-04-30 23:15:00,3.42,3.74,0.0,0.0,67.48,100.0,83700,Weekday,Monday,4,Evening,Uptime,Low,2018,30
2018-05-01 02:00:00,2.92,4.39,0.0,0.0,55.38,100.0,7200,Weekday,Tuesday,5,Night,Uptime,Low,2018,1
2018-05-01 05:45:00,2.92,4.57,0.0,0.0,53.84,100.0,20700,Weekday,Tuesday,5,Night,Uptime,Low,2018,1
2018-05-01 08:15:00,2.95,4.46,0.0,0.0,55.17,100.0,29700,Weekday,Tuesday,5,Morning,Uptime,Low,2018,1
2018-05-01 11:45:00,3.02,0.0,4.82,0.0,100.0,53.09,42300,Weekday,Tuesday,5,Morning,Downtime,Low,2018,1
2018-05-01 12:15:00,3.13,0.0,12.67,0.0,100.0,23.98,44100,Weekday,Tuesday,5,Afternoon,Downtime,Low,2018,1
2018-05-01 12:45:00,3.24,0.0,16.27,0.0,100.0,19.53,45900,Weekday,Tuesday,5,Afternoon,Downtime,Low,2018,1
2018-05-01 14:45:00,3.1,0.0,16.96,0.0,100.0,17.98,53100,Weekday,Tuesday,5,Afternoon,Downtime,Low,2018,1
2018-05-01 15:00:00,3.1,0.0,16.96,0.0,100.0,17.98,54000,Weekday,Tuesday,5,Afternoon,Downtime,Low,2018,1
2018-05-01 23:30:00,2.88,4.18,0.0,0.0,56.74,100.0,84600,Weekday,Tuesday,5,Evening,Uptime,Low,2018,1
2018-05-02 00:30:00,2.88,4.36,0.0,0.0,55.12,100.0,1800,Weekday,Wednesday,5,Night,Uptime,Low,2018,2
2018-05-02 01:45:00,4.0,5.47,0.0,0.0,59.03,100.0,6300,Weekday,Wednesday,5,Night,Uptime,Low,2018,2
2018-05-02 03:00:00,2.99,4.5,0.0,0.0,55.34,100.0,10800,Weekday,Wednesday,5,Night,Uptime,Low,2018,2
2018-05-02 04:15:00,2.88,4.25,0.0,0.0,56.1,100.0,15300,Weekday,Wednesday,5,Night,Uptime,Low,2018,2
2018-05-02 07:15:00,2.92,4.28,0.0,0.0,56.36,100.0,26100,Weekday,Wednesday,5,Morning,Uptime,Low,2018,2
2018-05-02 08:15:00,39.96,37.87,0.0,0.02,72.58,100.0,29700,Weekday,Wednesday,5,Morning,Uptime,High,2018,2
2018-05-02 09:00:00,108.97,53.06,0.0,0.05,89.91,100.0,32400,Weekday,Wednesday,5,Morning,Uptime,High,2018,2
2018-05-02 10:30:00,81.5,40.9,0.0,0.04,89.38,100.0,37800,Weekday,Wednesday,5,Morning,Uptime,High,2018,2
2018-05-02 23:15:00,3.67,3.49,0.0,0.0,72.47,100.0,83700,Weekday,Wednesday,5,Evening,Uptime,Low,2018,2
2018-05-03 00:45:00,3.74,3.85,0.0,0.0,69.68,100.0,2700,Weekday,Thursday,5,Night,Uptime,Low,2018,3
2018-05-03 02:30:00,3.71,3.67,0.0,0.0,71.09,100.0,9000,Weekday,Thursday,5,Night,Uptime,Low,2018,3
2018-05-03 05:45:00,3.67,4.07,0.0,0.0,66.97,100.0,20700,Weekday,Thursday,5,Night,Uptime,Low,2018,3
2018-05-03 07:00:00,3.13,4.36,0.0,0.0,58.32,100.0,25200,Weekday,Thursday,5,Morning,Uptime,Low,2018,3
2018-05-03 11:45:00,115.31,70.16,0.0,0.05,85.43,100.0,42300,Weekday,Thursday,5,Morning,Uptime,High,2018,3
2018-05-03 12:30:00,6.66,0.0,25.16,0.0,100.0,25.59,45000,Weekday,Thursday,5,Afternoon,Downtime,Low,2018,3
2018-05-03 19:45:00,66.53,38.7,0.0,0.03,86.44,100.0,71100,Weekday,Thursday,5,Evening,Uptime,High,2018,3
2018-05-04 00:00:00,3.56,3.67,0.0,0.0,69.63,100.0,0,Weekday,Friday,5,,Uptime,Low,2018,4
2018-05-04 01:00:00,3.67,3.74,0.0,0.0,70.04,100.0,3600,Weekday,Friday,5,Night,Uptime,Low,2018,4
2018-05-04 04:00:00,3.35,3.53,0.0,0.0,68.84,100.0,14400,Weekday,Friday,5,Night,Uptime,Low,2018,4
2018-05-04 05:45:00,2.99,3.96,0.0,0.0,60.26,100.0,20700,Weekday,Friday,5,Night,Uptime,Low,2018,4
2018-05-04 06:00:00,3.02,4.25,0.0,0.0,57.92,100.0,21600,Weekday,Friday,5,Night,Uptime,Low,2018,4
2018-05-04 06:30:00,3.64,4.46,0.0,0.0,63.23,100.0,23400,Weekday,Friday,5,Morning,Uptime,Low,2018,4
2018-05-04 16:45:00,60.91,28.87,0.0,0.03,90.36,100.0,60300,Weekday,Friday,5,Afternoon,Uptime,High,2018,4
2018-05-04 22:30:00,3.56,4.07,0.0,0.0,65.84,100.0,81000,Weekday,Friday,5,Evening,Uptime,Low,2018,4
2018-05-05 01:30:00,3.02,4.32,0.0,0.0,57.3,100.0,5400,Weekend,Saturday,5,Night,Uptime,Low,2018,5
2018-05-05 10:00:00,3.24,0.0,17.24,0.0,100.0,18.47,36000,Weekend,Saturday,5,Morning,Downtime,Low,2018,5
2018-05-05 14:30:00,3.1,0.0,17.39,0.0,100.0,17.55,52200,Weekend,Saturday,5,Afternoon,Downtime,Low,2018,5
2018-05-05 17:15:00,3.2,0.0,16.92,0.0,100.0,18.58,62100,Weekend,Saturday,5,Afternoon,Downtime,Low,2018,5
2018-05-05 21:30:00,3.24,0.0,17.06,0.0,100.0,18.66,77400,Weekend,Saturday,5,Evening,Downtime,Low,2018,5
2018-05-06 03:30:00,2.99,4.32,0.0,0.0,56.91,100.0,12600,Weekend,Sunday,5,Night,Uptime,Low,2018,6
2018-05-06 05:45:00,2.95,4.32,0.0,0.0,56.39,100.0,20700,Weekend,Sunday,5,Night,Uptime,Low,2018,6
2018-05-06 12:00:00,3.02,0.0,5.11,0.0,100.0,50.88,43200,Weekend,Sunday,5,Morning,Downtime,Low,2018,6
2018-05-06 16:00:00,3.49,0.0,18.65,0.0,100.0,18.39,57600,Weekend,Sunday,5,Afternoon,Downtime,Low,2018,6
2018-05-06 16:45:00,3.17,0.0,16.96,0.0,100.0,18.37,60300,Weekend,Sunday,5,Afternoon,Downtime,Low,2018,6
2018-05-06 19:45:00,3.2,0.0,17.06,0.0,100.0,18.44,71100,Weekend,Sunday,5,Evening,Downtime,Low,2018,6
2018-05-06 21:30:00,3.2,0.0,16.99,0.0,100.0,18.51,77400,Weekend,Sunday,5,Evening,Downtime,Low,2018,6
2018-05-06 23:45:00,2.95,3.96,0.0,0.0,59.74,100.0,85500,Weekend,Sunday,5,Evening,Uptime,Low,2018,6
2018-05-07 04:00:00,2.95,4.25,0.0,0.0,57.02,100.0,14400,Weekday,Monday,5,Night,Uptime,Low,2018,7
2018-05-07 07:45:00,3.31,3.49,0.0,0.0,68.81,100.0,27900,Weekday,Monday,5,Morning,Uptime,Low,2018,7
2018-05-07 08:15:00,37.08,32.33,0.0,0.02,75.37,100.0,29700,Weekday,Monday,5,Morning,Uptime,High,2018,7
2018-05-07 10:00:00,103.36,39.53,0.0,0.05,93.4,100.0,36000,Weekday,Monday,5,Morning,Uptime,High,2018,7
2018-05-07 14:15:00,113.54,43.13,0.0,0.05,93.48,100.0,51300,Weekday,Monday,5,Afternoon,Uptime,High,2018,7
2018-05-07 15:45:00,111.53,53.32,0.0,0.05,90.22,100.0,56700,Weekday,Monday,5,Afternoon,Uptime,High,2018,7
2018-05-07 19:15:00,106.09,31.1,0.0,0.05,95.96,100.0,69300,Weekday,Monday,5,Evening,Uptime,High,2018,7
2018-05-08 07:00:00,3.02,3.74,0.0,0.0,62.82,100.0,25200,Weekday,Tuesday,5,Morning,Uptime,Low,2018,8
2018-05-08 12:30:00,5.29,0.0,26.42,0.0,100.0,19.63,45000,Weekday,Tuesday,5,Afternoon,Downtime,Low,2018,8
2018-05-08 14:00:00,69.16,42.88,0.0,0.03,84.99,100.0,50400,Weekday,Tuesday,5,Afternoon,Uptime,High,2018,8
2018-05-08 14:30:00,69.8,53.28,0.0,0.03,79.49,100.0,52200,Weekday,Tuesday,5,Afternoon,Uptime,High,2018,8
2018-05-08 19:15:00,55.66,18.5,0.0,0.03,94.9,100.0,69300,Weekday,Tuesday,5,Evening,Uptime,High,2018,8
2018-05-08 21:15:00,4.43,0.0,24.23,0.0,100.0,17.98,76500,Weekday,Tuesday,5,Evening,Downtime,Low,2018,8
2018-05-09 06:45:00,3.06,4.25,0.0,0.0,58.43,100.0,24300,Weekday,Wednesday,5,Morning,Uptime,Low,2018,9
2018-05-09 09:00:00,50.98,24.41,0.0,0.02,90.19,100.0,32400,Weekday,Wednesday,5,Morning,Uptime,High,2018,9
2018-05-09 11:00:00,64.01,32.22,0.0,0.03,89.32,100.0,39600,Weekday,Wednesday,5,Morning,Uptime,High,2018,9
2018-05-09 23:15:00,3.56,3.17,0.0,0.0,74.68,100.0,83700,Weekday,Wednesday,5,Evening,Uptime,Low,2018,9
2018-05-10 00:00:00,3.64,3.56,0.0,0.0,71.49,100.0,0,Weekday,Thursday,5,,Uptime,Low,2018,10
2018-05-10 10:00:00,65.41,33.95,0.0,0.03,88.76,100.0,36000,Weekday,Thursday,5,Morning,Uptime,High,2018,10
2018-05-10 11:15:00,58.75,42.44,0.0,0.03,81.06,100.0,40500,Weekday,Thursday,5,Morning,Uptime,High,2018,10
2018-05-10 12:00:00,56.41,37.44,0.0,0.03,83.32,100.0,43200,Weekday,Thursday,5,Morning,Uptime,High,2018,10
2018-05-10 13:30:00,60.34,28.58,0.0,0.03,90.38,100.0,48600,Weekday,Thursday,5,Afternoon,Uptime,High,2018,10
2018-05-10 19:45:00,62.82,27.36,0.0,0.03,91.68,100.0,71100,Weekday,Thursday,5,Evening,Uptime,High,2018,10
2018-05-11 02:15:00,3.64,3.78,0.0,0.0,69.36,100.0,8100,Weekday,Friday,5,Night,Uptime,Low,2018,11
2018-05-11 02:45:00,3.67,3.85,0.0,0.0,69.0,100.0,9900,Weekday,Friday,5,Night,Uptime,Low,2018,11
2018-05-11 04:15:00,3.06,4.21,0.0,0.0,58.79,100.0,15300,Weekday,Friday,5,Night,Uptime,Low,2018,11
2018-05-11 05:30:00,3.06,4.28,0.0,0.0,58.16,100.0,19800,Weekday,Friday,5,Night,Uptime,Low,2018,11
2018-05-11 05:45:00,3.06,4.46,0.0,0.0,56.57,100.0,20700,Weekday,Friday,5,Night,Uptime,Low,2018,11
2018-05-11 06:45:00,3.06,4.5,0.0,0.0,56.23,100.0,24300,Weekday,Friday,5,Morning,Uptime,Low,2018,11
2018-05-11 07:15:00,3.6,4.79,0.0,0.0,60.08,100.0,26100,Weekday,Friday,5,Morning,Uptime,Low,2018,11
2018-05-11 10:45:00,64.76,36.65,0.0,0.03,87.03,100.0,38700,Weekday,Friday,5,Morning,Uptime,High,2018,11
2018-05-11 13:45:00,64.08,26.75,0.0,0.03,92.28,100.0,49500,Weekday,Friday,5,Afternoon,Uptime,High,2018,11
2018-05-11 14:45:00,60.95,23.94,0.0,0.03,93.08,100.0,53100,Weekday,Friday,5,Afternoon,Uptime,High,2018,11
2018-05-11 15:15:00,46.76,12.78,0.0,0.02,96.46,100.0,54900,Weekday,Friday,5,Afternoon,Uptime,High,2018,11
2018-05-11 16:15:00,66.31,29.34,0.0,0.03,91.45,100.0,58500,Weekday,Friday,5,Afternoon,Uptime,High,2018,11
2018-05-11 17:45:00,34.7,0.58,5.94,0.02,99.99,98.57,63900,Weekday,Friday,5,Afternoon,Uptime,High,2018,11
2018-05-11 18:45:00,34.27,7.34,0.29,0.02,97.78,100.0,67500,Weekday,Friday,5,Evening,Uptime,High,2018,11
2018-05-11 19:30:00,50.33,10.76,0.22,0.02,97.79,100.0,70200,Weekday,Friday,5,Evening,Uptime,High,2018,11
2018-05-11 22:15:00,3.78,1.4,14.04,0.0,93.77,26.0,80100,Weekday,Friday,5,Evening,Uptime,Low,2018,11
2018-05-12 01:00:00,3.6,4.03,0.0,0.0,66.62,100.0,3600,Weekend,Saturday,5,Night,Uptime,Low,2018,12
2018-05-12 06:00:00,2.95,4.21,0.0,0.0,57.39,100.0,21600,Weekend,Saturday,5,Night,Uptime,Low,2018,12
2018-05-12 11:30:00,22.79,3.82,0.11,0.01,98.62,100.0,41400,Weekend,Saturday,5,Morning,Uptime,Low,2018,12
2018-05-12 21:45:00,3.17,0.0,16.99,0.0,100.0,18.34,78300,Weekend,Saturday,5,Evening,Downtime,Low,2018,12
2018-05-13 10:45:00,3.13,0.0,16.92,0.0,100.0,18.19,38700,Weekend,Sunday,5,Morning,Downtime,Low,2018,13
2018-05-13 13:15:00,3.13,0.0,16.92,0.0,100.0,18.19,47700,Weekend,Sunday,5,Afternoon,Downtime,Low,2018,13
2018-05-14 02:15:00,2.88,4.25,0.0,0.0,56.1,100.0,8100,Weekday,Monday,5,Night,Uptime,Low,2018,14
2018-05-14 06:00:00,3.49,4.93,0.0,0.0,57.78,100.0,21600,Weekday,Monday,5,Night,Uptime,Low,2018,14
2018-05-14 07:15:00,2.92,4.57,0.0,0.0,53.84,100.0,26100,Weekday,Monday,5,Morning,Uptime,Low,2018,14
2018-05-14 18:30:00,66.6,53.17,0.0,0.03,78.15,100.0,66600,Weekday,Monday,5,Evening,Uptime,High,2018,14
2018-05-14 23:45:00,4.07,5.0,0.0,0.0,63.13,100.0,85500,Weekday,Monday,5,Evening,Uptime,Low,2018,14
2018-05-15 09:15:00,67.5,33.01,0.0,0.03,89.83,100.0,33300,Weekday,Tuesday,5,Morning,Uptime,High,2018,15
2018-05-15 14:15:00,102.6,40.18,0.0,0.05,93.11,100.0,51300,Weekday,Tuesday,5,Afternoon,Uptime,High,2018,15
2018-05-15 23:15:00,3.85,4.79,0.0,0.0,62.65,100.0,83700,Weekday,Tuesday,5,Evening,Uptime,Low,2018,15
2018-05-16 04:15:00,3.24,5.15,0.0,0.0,53.25,100.0,15300,Weekday,Wednesday,5,Night,Uptime,Low,2018,16
2018-05-16 08:00:00,3.82,4.39,0.0,0.0,65.64,100.0,28800,Weekday,Wednesday,5,Morning,Uptime,Low,2018,16
2018-05-16 09:15:00,47.59,17.89,0.0,0.02,93.6,100.0,33300,Weekday,Wednesday,5,Morning,Uptime,High,2018,16
2018-05-16 10:00:00,48.13,10.84,0.0,0.02,97.56,100.0,36000,Weekday,Wednesday,5,Morning,Uptime,High,2018,16
2018-05-16 14:45:00,125.39,52.31,0.0,0.06,92.29,100.0,53100,Weekday,Wednesday,5,Afternoon,Uptime,High,2018,16
2018-05-16 15:30:00,61.02,36.61,0.0,0.03,85.75,100.0,55800,Weekday,Wednesday,5,Afternoon,Uptime,High,2018,16
2018-05-16 17:15:00,103.57,41.51,0.0,0.05,92.82,100.0,62100,Weekday,Wednesday,5,Afternoon,Uptime,High,2018,16
2018-05-17 09:00:00,72.14,45.83,0.0,0.03,84.41,100.0,32400,Weekday,Thursday,5,Morning,Uptime,High,2018,17
2018-05-17 13:45:00,133.78,67.21,0.0,0.06,89.36,100.0,49500,Weekday,Thursday,5,Afternoon,Uptime,High,2018,17
2018-05-17 17:15:00,109.87,41.15,0.0,0.05,93.65,100.0,62100,Weekday,Thursday,5,Afternoon,Uptime,High,2018,17
2018-05-17 21:45:00,4.03,0.0,24.3,0.0,100.0,16.36,78300,Weekday,Thursday,5,Evening,Downtime,Low,2018,17
2018-05-18 00:00:00,3.6,4.79,0.0,0.0,60.08,100.0,0,Weekday,Friday,5,,Uptime,Low,2018,18
2018-05-18 05:30:00,3.38,5.51,0.0,0.0,52.29,100.0,19800,Weekday,Friday,5,Night,Uptime,Low,2018,18
2018-05-18 07:15:00,3.31,5.29,0.0,0.0,53.04,100.0,26100,Weekday,Friday,5,Morning,Uptime,Low,2018,18
2018-05-18 08:45:00,120.49,83.59,0.0,0.06,82.16,100.0,31500,Weekday,Friday,5,Morning,Uptime,High,2018,18
2018-05-18 09:30:00,75.89,31.18,0.0,0.03,92.5,100.0,34200,Weekday,Friday,5,Morning,Uptime,High,2018,18
2018-05-18 09:45:00,44.78,21.38,0.0,0.02,90.24,100.0,35100,Weekday,Friday,5,Morning,Uptime,High,2018,18
2018-05-18 20:45:00,62.14,33.7,0.0,0.03,87.9,100.0,74700,Weekday,Friday,5,Evening,Uptime,High,2018,18
2018-05-18 21:45:00,4.07,0.0,16.45,0.0,100.0,24.02,78300,Weekday,Friday,5,Evening,Downtime,Low,2018,18
2018-05-19 00:00:00,3.1,5.15,0.0,0.0,51.57,100.0,0,Weekend,Saturday,5,,Uptime,Low,2018,19
2018-05-19 10:30:00,55.91,23.54,0.0,0.03,92.16,100.0,37800,Weekend,Saturday,5,Morning,Uptime,High,2018,19
2018-05-19 12:30:00,5.94,0.0,22.9,0.0,100.0,25.11,45000,Weekend,Saturday,5,Afternoon,Downtime,Low,2018,19
2018-05-19 13:45:00,37.37,6.98,0.0,0.02,98.3,100.0,49500,Weekend,Saturday,5,Afternoon,Uptime,High,2018,19
2018-05-19 16:00:00,35.42,0.29,2.88,0.02,100.0,99.67,57600,Weekend,Saturday,5,Afternoon,Uptime,High,2018,19
2018-05-19 17:15:00,4.5,0.0,26.53,0.0,100.0,16.72,62100,Weekend,Saturday,5,Afternoon,Downtime,Low,2018,19
2018-05-19 17:45:00,3.71,0.0,26.6,0.0,100.0,13.81,63900,Weekend,Saturday,5,Afternoon,Downtime,Low,2018,19
2018-05-20 00:45:00,3.49,5.18,0.0,0.0,55.88,100.0,2700,Weekend,Sunday,5,Night,Uptime,Low,2018,20
2018-05-20 01:45:00,3.06,5.36,0.0,0.0,49.58,100.0,6300,Weekend,Sunday,5,Night,Uptime,Low,2018,20
2018-05-20 17:00:00,6.26,0.0,22.46,0.0,100.0,26.85,61200,Weekend,Sunday,5,Afternoon,Downtime,Low,2018,20
2018-05-20 17:15:00,4.21,0.0,16.45,0.0,100.0,24.79,62100,Weekend,Sunday,5,Afternoon,Downtime,Low,2018,20
2018-05-20 18:30:00,3.85,0.0,3.6,0.0,100.0,73.04,66600,Weekend,Sunday,5,Evening,Downtime,Low,2018,20
2018-05-20 23:45:00,3.17,4.75,0.0,0.0,55.51,100.0,85500,Weekend,Sunday,5,Evening,Uptime,Low,2018,20
2018-05-21 01:15:00,2.95,4.82,0.0,0.0,52.2,100.0,4500,Weekday,Monday,5,Night,Uptime,Low,2018,21
2018-05-21 01:30:00,2.99,4.82,0.0,0.0,52.71,100.0,5400,Weekday,Monday,5,Night,Uptime,Low,2018,21
2018-05-21 04:30:00,2.95,4.72,0.0,0.0,53.0,100.0,16200,Weekday,Monday,5,Night,Uptime,Low,2018,21
2018-05-21 10:15:00,55.26,28.12,0.0,0.03,89.12,100.0,36900,Weekday,Monday,5,Morning,Uptime,High,2018,21
2018-05-21 18:30:00,37.69,19.4,0.0,0.02,88.91,100.0,66600,Weekday,Monday,5,Evening,Uptime,High,2018,21
2018-05-21 23:00:00,3.6,4.0,0.0,0.0,66.9,100.0,82800,Weekday,Monday,5,Evening,Uptime,Low,2018,21
2018-05-21 23:45:00,3.56,3.64,0.0,0.0,69.92,100.0,85500,Weekday,Monday,5,Evening,Uptime,Low,2018,21
2018-05-22 00:15:00,3.02,4.18,0.0,0.0,58.56,100.0,900,Weekday,Tuesday,5,Night,Uptime,Low,2018,22
2018-05-22 01:15:00,3.02,4.18,0.0,0.0,58.56,100.0,4500,Weekday,Tuesday,5,Night,Uptime,Low,2018,22
2018-05-22 06:30:00,3.02,4.43,0.0,0.0,56.33,100.0,23400,Weekday,Tuesday,5,Morning,Uptime,Low,2018,22
2018-05-23 05:15:00,3.74,5.8,0.0,0.0,54.19,100.0,18900,Weekday,Wednesday,5,Night,Uptime,Low,2018,23
2018-05-23 07:00:00,2.95,4.86,0.0,0.0,51.89,100.0,25200,Weekday,Wednesday,5,Morning,Uptime,Low,2018,23
2018-05-23 10:45:00,114.59,57.6,0.0,0.05,89.35,100.0,38700,Weekday,Wednesday,5,Morning,Uptime,High,2018,23
2018-05-23 18:15:00,42.26,22.72,0.68,0.02,88.08,99.99,65700,Weekday,Wednesday,5,Evening,Uptime,High,2018,23
2018-05-24 00:30:00,3.35,4.21,0.0,0.0,62.27,100.0,1800,Weekday,Thursday,5,Night,Uptime,Low,2018,24
2018-05-24 03:15:00,2.99,4.64,0.0,0.0,54.17,100.0,11700,Weekday,Thursday,5,Night,Uptime,Low,2018,24
2018-05-24 12:30:00,4.79,0.0,17.1,0.0,100.0,26.97,45000,Weekday,Thursday,5,Afternoon,Downtime,Low,2018,24
2018-05-24 12:45:00,4.64,0.0,16.74,0.0,100.0,26.71,45900,Weekday,Thursday,5,Afternoon,Downtime,Low,2018,24
2018-05-25 03:30:00,3.49,4.0,0.0,0.0,65.74,100.0,12600,Weekday,Friday,5,Night,Uptime,Low,2018,25
2018-05-25 14:00:00,51.59,23.54,0.0,0.02,90.98,100.0,50400,Weekday,Friday,5,Afternoon,Uptime,High,2018,25
2018-05-25 17:45:00,29.81,0.0,7.99,0.01,100.0,96.59,63900,Weekday,Friday,5,Afternoon,Downtime,High,2018,25
2018-05-26 01:00:00,3.1,5.0,0.0,0.0,52.69,100.0,3600,Weekend,Saturday,5,Night,Uptime,Low,2018,26
2018-05-26 03:30:00,3.13,5.33,0.0,0.0,50.64,100.0,12600,Weekend,Saturday,5,Night,Uptime,Low,2018,26
2018-05-26 14:30:00,30.82,0.58,4.18,0.01,99.98,99.09,52200,Weekend,Saturday,5,Afternoon,Uptime,High,2018,26
2018-05-27 02:15:00,2.77,4.93,0.0,0.0,48.98,100.0,8100,Weekend,Sunday,5,Night,Uptime,Low,2018,27
2018-05-27 02:45:00,3.31,4.93,0.0,0.0,55.74,100.0,9900,Weekend,Sunday,5,Night,Uptime,Low,2018,27
2018-05-27 04:45:00,2.84,4.82,0.0,0.0,50.76,100.0,17100,Weekend,Sunday,5,Night,Uptime,Low,2018,27
2018-05-27 05:00:00,2.84,4.79,0.0,0.0,51.0,100.0,18000,Weekend,Sunday,5,Night,Uptime,Low,2018,27
2018-05-27 06:15:00,3.28,4.79,0.0,0.0,56.5,100.0,22500,Weekend,Sunday,5,Morning,Uptime,Low,2018,27
2018-05-27 08:30:00,2.7,4.79,0.0,0.0,49.1,100.0,30600,Weekend,Sunday,5,Morning,Uptime,Low,2018,27
2018-05-27 13:00:00,3.02,0.0,16.31,0.0,100.0,18.21,46800,Weekend,Sunday,5,Afternoon,Downtime,Low,2018,27
2018-05-27 17:15:00,2.95,0.0,16.67,0.0,100.0,17.43,62100,Weekend,Sunday,5,Afternoon,Downtime,Low,2018,27
2018-05-27 17:45:00,3.31,0.0,16.96,0.0,100.0,19.16,63900,Weekend,Sunday,5,Afternoon,Downtime,Low,2018,27
2018-05-28 00:00:00,3.6,4.61,0.0,0.0,61.55,100.0,0,Weekday,Monday,5,,Uptime,Low,2018,28
2018-05-28 03:15:00,3.38,5.18,0.0,0.0,54.65,100.0,11700,Weekday,Monday,5,Night,Uptime,Low,2018,28
2018-05-28 05:00:00,2.81,5.18,0.0,0.0,47.68,100.0,18000,Weekday,Monday,5,Night,Uptime,Low,2018,28
2018-05-28 12:30:00,4.28,0.0,22.18,0.0,100.0,18.95,45000,Weekday,Monday,5,Afternoon,Downtime,Low,2018,28
2018-05-28 13:00:00,4.1,0.0,16.13,0.0,100.0,24.64,46800,Weekday,Monday,5,Afternoon,Downtime,Low,2018,28
2018-05-28 13:30:00,54.43,20.77,0.0,0.02,93.43,100.0,48600,Weekday,Monday,5,Afternoon,Uptime,High,2018,28
2018-05-28 18:00:00,29.45,0.0,8.42,0.01,100.0,96.15,64800,Weekday,Monday,5,Afternoon,Downtime,High,2018,28
2018-05-28 18:45:00,54.14,26.42,0.0,0.02,89.87,100.0,67500,Weekday,Monday,5,Evening,Uptime,High,2018,28
2018-05-28 20:15:00,55.8,21.56,0.0,0.03,93.28,100.0,72900,Weekday,Monday,5,Evening,Uptime,High,2018,28
2018-05-29 06:30:00,3.2,5.51,0.0,0.0,50.22,100.0,23400,Weekday,Tuesday,5,Morning,Uptime,Low,2018,29
2018-05-29 09:30:00,69.88,38.81,0.0,0.03,87.42,100.0,34200,Weekday,Tuesday,5,Morning,Uptime,High,2018,29
2018-05-29 14:15:00,47.38,12.67,0.0,0.02,96.61,100.0,51300,Weekday,Tuesday,5,Afternoon,Uptime,High,2018,29
2018-05-29 16:30:00,52.99,17.35,0.0,0.02,95.04,100.0,59400,Weekday,Tuesday,5,Afternoon,Uptime,High,2018,29
2018-05-29 20:00:00,36.22,2.77,0.4,0.02,99.71,99.99,72000,Weekday,Tuesday,5,Evening,Uptime,High,2018,29
2018-05-29 21:15:00,5.47,0.0,22.36,0.0,100.0,23.76,76500,Weekday,Tuesday,5,Evening,Downtime,Low,2018,29
2018-05-29 23:45:00,3.49,4.36,0.0,0.0,62.49,100.0,85500,Weekday,Tuesday,5,Evening,Uptime,Low,2018,29
2018-05-30 01:00:00,3.28,5.11,0.0,0.0,54.02,100.0,3600,Weekday,Wednesday,5,Night,Uptime,Low,2018,30
2018-05-30 08:30:00,56.63,56.81,0.0,0.03,70.6,100.0,30600,Weekday,Wednesday,5,Morning,Uptime,High,2018,30
2018-05-30 09:15:00,47.66,19.66,0.0,0.02,92.44,100.0,33300,Weekday,Wednesday,5,Morning,Uptime,High,2018,30
2018-05-30 17:15:00,91.51,34.45,0.0,0.04,93.59,100.0,62100,Weekday,Wednesday,5,Afternoon,Uptime,High,2018,30
2018-05-31 00:00:00,2.88,4.86,0.0,0.0,50.98,100.0,0,Weekday,Thursday,5,,Uptime,Low,2018,31
2018-05-31 00:15:00,3.46,4.82,0.0,0.0,58.31,100.0,900,Weekday,Thursday,5,Night,Uptime,Low,2018,31
2018-05-31 02:45:00,2.95,5.4,0.0,0.0,47.94,100.0,9900,Weekday,Thursday,5,Night,Uptime,Low,2018,31
2018-05-31 05:30:00,2.99,5.87,0.0,0.0,45.39,100.0,19800,Weekday,Thursday,5,Night,Uptime,Low,2018,31
2018-05-31 08:00:00,4.61,7.2,0.0,0.0,53.92,100.0,28800,Weekday,Thursday,5,Morning,Uptime,Low,2018,31
2018-05-31 16:45:00,88.13,30.6,0.0,0.04,94.47,100.0,60300,Weekday,Thursday,5,Afternoon,Uptime,High,2018,31
